Count,Name,Edition,Condition,Language,Foil,Collector Number,Alter,Proxy,Purchase Price
1,Gumdrop Poisoner,WOE,NM,en,,93,FALSE,FALSE,
1,Gurgling Anointer,BRO,NM,en,,104,FALSE,FALSE,
2,Gut Shot,NPH,NM,en,,86,FALSE,FALSE,
1,Gwaihir the Windlord,LTR,NM,en,,210,FALSE,FALSE,
1,Halcyon Glaze,RAV,NM,en,,54,FALSE,FALSE,
1,Halo Forager,MOM,NM,en,,227,FALSE,FALSE,
1,Halo Hopper,MOM,NM,en,,260,FALSE,FALSE,
1,Halo-Charged Skaab,MOM,NM,en,,60,FALSE,FALSE,
2,Hamlet Glutton,WOE,NM,en,,173,FALSE,FALSE,
1,Hankyu,CHK,NM,en,,253,FALSE,FALSE,
1,Hanweir Watchkeep,ISD,NM,en,,145,FALSE,FALSE,
2,Haradrim Spearmaster,LTR,NM,en,,135,FALSE,FALSE,
1,Harbor Serpent,M11,NM,en,,56,FALSE,FALSE,
1,Hardened Scales,40K,NM,en,,215,FALSE,FALSE,
1,Hardened Scales,WOT,NM,en,,55,FALSE,FALSE,
1,Harried Artisan,MOM,NM,en,,143,FALSE,FALSE,
1,Harried Spearguard,WOE,NM,en,,135,FALSE,FALSE,
1,Harrow,40K,NM,en,,216,FALSE,FALSE,
1,Haruspex,40K,NM,en,,91,FALSE,FALSE,
3,Haunted Cloak,CMR,NM,en,,313,FALSE,FALSE,
1,Haunted Cloak,SOI,NM,en,,257,FALSE,FALSE,
1,Haunted Mire,BLC,NM,en,,311,FALSE,FALSE,
2,Haunted Ridge,MID,NM,en,,282,FALSE,FALSE,
1,Hawkins National Laboratory,SLD,NM,en,foil,609,FALSE,FALSE,
1,Haywire Mite,BLC,NM,en,,274,FALSE,FALSE,
1,Haywire Mite,BRO,NM,en,,199,FALSE,FALSE,
2,Hazardous Blast,ONE,NM,en,,135,FALSE,FALSE,
1,Hazel of the Rootbloom,BLC,NM,en,foil,2,FALSE,FALSE,
1,Hazel's Brewmaster,BLC,NM,en,,17,FALSE,FALSE,
1,Hazoret's Monument,DMC,NM,en,,183,FALSE,FALSE,
1,Healer of the Pride,M13,NM,en,,19,FALSE,FALSE,
1,Hearth Elemental,WOE,NM,en,,136,FALSE,FALSE,
1,Heavyweight Demolisher,BRO,NM,en,,160,FALSE,FALSE,
1,Hedron Archive,DMC,NM,en,,184,FALSE,FALSE,
1,"Heiko Yamazaki, the General",NEO,NM,en,,321,FALSE,FALSE,
1,Hellspark Elemental,CON,NM,en,,65,FALSE,FALSE,
1,Helm of the Gods,ORI,NM,en,,230,FALSE,FALSE,
1,Helping Hand,LCI,NM,en,,17,FALSE,FALSE,
4,Hengegate Pathway,KHM,NM,en,,260,FALSE,FALSE,
1,Herald of the Pantheon,C18,NM,en,,151,FALSE,FALSE,
1,Herald's Horn,40K,NM,en,,241,FALSE,FALSE,
1,Hermetic Study,DMR,NM,en,,53,FALSE,FALSE,
1,Hero's Blade,DMC,NM,en,,186,FALSE,FALSE,
1,Hero's Downfall,DMC,NM,en,,112,FALSE,FALSE,
1,Heroes' Podium,DMC,NM,en,,185,FALSE,FALSE,
1,Heroic Intervention,M21,NM,en,,375,FALSE,FALSE,
1,Heroic Intervention,AER,NM,en,,109,FALSE,FALSE,
1,Hexgold Halberd,ONE,NM,en,,136,FALSE,FALSE,
1,Hexgold Slash,ONE,NM,en,,137,FALSE,FALSE,
1,Hidden Cataract,LCI,NM,en,,273,FALSE,FALSE,
1,Hidden Volcano,LCI,NM,en,,277,FALSE,FALSE,
1,Hierophant Bio-Titan,40K,NM,en,,92,FALSE,FALSE,
1,High Fae Negotiator,WOE,NM,en,,94,FALSE,FALSE,
4,High-Speed Hoverbike,NEO,NM,en,,247,FALSE,FALSE,
1,Hissing Iguanar,ALA,NM,en,,104,FALSE,FALSE,
2,Hobbit's Sting,LTR,NM,en,,20,FALSE,FALSE,
3,Hollow Scavenger,WOE,NM,en,,174,FALSE,FALSE,
1,Hollowhenge Scavenger,ISD,NM,en,,188,FALSE,FALSE,
1,Honor-Worn Shaku,DMC,NM,en,,187,FALSE,FALSE,
1,Honored Dreyleader,BLB,NM,en,,178,FALSE,FALSE,
1,Hopeful Vigil,WOE,NM,en,,17,FALSE,FALSE,
1,Hopeless Nightmare,WOE,NM,en,,95,FALSE,FALSE,
1,Horizon Spellbomb,SOM,NM,en,,165,FALSE,FALSE,
1,Hormagaunt Horde,40K,NM,en,,93,FALSE,FALSE,
1,Horned Loch-Whale,WOE,NM,en,,53,FALSE,FALSE,
1,Horned Turtle,M10,NM,en,,55,FALSE,FALSE,
1,Horseshoe Crab,DMR,NM,en,,55,FALSE,FALSE,
1,Hotfoot Gnome,LCI,NM,en,,154,FALSE,FALSE,
4,Hotshot Mechanic,NEO,NM,en,,16,FALSE,FALSE,
1,Howling Banshee,M10,NM,en,,99,FALSE,FALSE,
1,Howling Galefang,WOE,NM,en,,175,FALSE,FALSE,
2,Hull Breach,40K,NM,en,,224,FALSE,FALSE,
1,Hunted Phantasm,RAV,NM,en,,55,FALSE,FALSE,
1,Hunter's Blowgun,LCI,NM,en,,255,FALSE,FALSE,
1,Hunter's Insight,NEC,NM,en,,119,FALSE,FALSE,
1,Hunters' Feast,M11,NM,en,,182,FALSE,FALSE,
1,Hyalopterous Lemure,DMR,NM,en,,89,FALSE,FALSE,
1,Hydroid Krasis,RNA,NM,en,,183,FALSE,FALSE,
1,Hydrosurge,M13,NM,en,,54,FALSE,FALSE,
1,Icatian Javelineers,DMR,NM,en,,9,FALSE,FALSE,
1,Ice Out,WOE,NM,en,,54,FALSE,FALSE,
1,Icewrought Sentry,WOE,NM,en,,55,FALSE,FALSE,
2,Ichor Explosion,NPH,NM,en,,64,FALSE,FALSE,
1,Ichor Rats,SOM,NM,en,,67,FALSE,FALSE,
5,Ichorspit Basilisk,ONE,NM,en,,170,FALSE,FALSE,
1,Icon of Ancestry,40K,NM,en,,242,FALSE,FALSE,
1,Ideas Unbound,SOK,NM,en,,40,FALSE,FALSE,
1,Idol of Oblivion,BLC,NM,en,,277,FALSE,FALSE,
1,Idol of Oblivion,NCC,NM,en,,368,FALSE,FALSE,
1,Idyllic Grange,ELD,NM,en,,246,FALSE,FALSE,
1,Igneous Pouncer,ARB,NM,en,,40,FALSE,FALSE,
1,Illusionary Servant,M10,NM,en,,57,FALSE,FALSE,
1,Illusionary Servant,M10,NM,en,foil,57,FALSE,FALSE,
2,Immolating Souleater,NPH,NM,en,,139,FALSE,FALSE,
1,Imodane's Recruiter,WOE,NM,en,,229,FALSE,FALSE,
3,Imperial Recovery Unit,NEO,NM,en,,18,FALSE,FALSE,
1,Improvised Armor,DMR,NM,en,,10,FALSE,FALSE,
1,In Garruk's Wake,PTHB,NM,en,,100,FALSE,FALSE,
1,Incinerate,10E,NM,en,,213,FALSE,FALSE,
1,Incisor Glider,ONE,NM,en,,15,FALSE,FALSE,
1,Incite,M11,NM,en,,145,FALSE,FALSE,
1,Incorrigible Youths,SOI,NM,en,,166,FALSE,FALSE,
1,Incubation Sac,ONE,NM,en,,171,FALSE,FALSE,
2,Indestructibility,M14,NM,en,,23,FALSE,FALSE,
2,Indoctrination Attendant,ONE,NM,en,,16,FALSE,FALSE,
1,Inevitable Betrayal,MH2,NM,en,,47,FALSE,FALSE,
4,Inexorable Tide,SOM,NM,en,,35,FALSE,FALSE,
2,Infantry Veteran,M11,NM,en,,18,FALSE,FALSE,
1,Infernal Idol,J22,NM,en,,49,FALSE,FALSE,
2,Infested Fleshcutter,ONE,NM,en,,17,FALSE,FALSE,
1,Inga Rune-Eyes,MUL,NM,en,,10,FALSE,FALSE,
1,Ingenious Mastery,STX,NM,en,,297,FALSE,FALSE,
1,Ingenious Prodigy,WOE,NM,en,,333,FALSE,FALSE,
4,Ingenious Smith,AFR,NM,en,,21,FALSE,FALSE,
1,Inkrise Infiltrator,NEO,NM,en,,341,FALSE,FALSE,
1,Inquisitor Exarch,NPH,NM,en,,12,FALSE,FALSE,
1,Insatiable Frugivore,BLC,NM,en,,18,FALSE,FALSE,
2,Insatiable Souleater,NPH,NM,en,,140,FALSE,FALSE,
1,Insolent Neonate,SOI,NM,en,,168,FALSE,FALSE,
3,Inspired Charge,M11,NM,en,,19,FALSE,FALSE,
1,Inspired Charge,MOM,NM,en,,19,FALSE,FALSE,
2,Inspiring Call,40K,NM,en,,217,FALSE,FALSE,
1,Inspiring Captain,SOI,NM,en,,25,FALSE,FALSE,
1,Inspiring Overseer,J22,NM,en,,200,FALSE,FALSE,
1,Inspiring Statuary,AER,NM,en,,160,FALSE,FALSE,
2,Intangible Virtue,WOT,NM,en,,6,FALSE,FALSE,
2,Intercessor's Arrest,NEO,NM,en,,20,FALSE,FALSE,
1,Into the Fae Court,WOE,NM,en,,57,FALSE,FALSE,
1,Invasion of Azgol,MOM,NM,en,,232,FALSE,FALSE,
1,Invasion of Gobakhan,MOM,NM,en,,22,FALSE,FALSE,
1,Invasion of New Phyrexia,MOM,NM,en,,239,FALSE,FALSE,
1,Invasion of Regatha,MOM,NM,en,,148,FALSE,FALSE,
1,Invasion of Ulgrotha,MOM,NM,en,,116,FALSE,FALSE,
1,Invasion of Zendikar,MOM,NM,en,,194,FALSE,FALSE,
2,Inventors' Fair,KLD,NM,en,,247,FALSE,FALSE,
1,Invigorating Hot Spring,NEO,NM,en,,223,FALSE,FALSE,
1,Invigorating Surge,M21,NM,en,,190,FALSE,FALSE,
1,Invoke Calamity,NEO,NM,en,,147,FALSE,FALSE,
2,Involuntary Cooldown,BRO,NM,en,,53,FALSE,FALSE,
1,Ironpaw Aspirant,LCI,NM,en,,18,FALSE,FALSE,
7,Island,,NM,en,,,FALSE,FALSE,
3,Island,MBS,NM,en,,148,FALSE,FALSE,
3,Island,MBS,NM,en,,149,FALSE,FALSE,
3,Island,NPH,NM,en,,168,FALSE,FALSE,
3,Island,NPH,NM,en,,169,FALSE,FALSE,
3,Island,M10,NM,en,,234,FALSE,FALSE,
3,Island,M10,NM,en,,235,FALSE,FALSE,
3,Island,M10,NM,en,,236,FALSE,FALSE,
1,Island,ALA,NM,en,,237,FALSE,FALSE,
3,Island,M10,NM,en,,237,FALSE,FALSE,
1,Island,ELD,NM,en,,254,FALSE,FALSE,
2,Island,ONE,NM,en,,263,FALSE,FALSE,
2,Island,WOE,NM,en,,263,FALSE,FALSE,
2,Island,WOE,NM,en,,270,FALSE,FALSE,
1,Island,BRO,NM,en,,281,FALSE,FALSE,
1,Island,LRW,NM,en,,286,FALSE,FALSE,
1,Island,TSP,NM,en,,289,FALSE,FALSE,
1,Island,RAV,NM,en,,291,FALSE,FALSE,
4,Island,RAV,NM,en,,292,FALSE,FALSE,
4,Island,RAV,NM,en,,293,FALSE,FALSE,
1,Island,RAV,NM,en,,294,FALSE,FALSE,
1,Island,NEO,NM,en,,296,FALSE,FALSE,
7,Island,40K,NM,en,,309,FALSE,FALSE,
1,Island,8ED,NM,en,,335,FALSE,FALSE,
1,Island,8ED,NM,en,,338,FALSE,FALSE,
1,Island,,NM,en,,,FALSE,FALSE,
1,Island,DMR,NM,en,,404,FALSE,FALSE,
1,Isu the Abominable,J22,NM,en,,12,FALSE,FALSE,
2,Ithilien Kingfisher,LTR,NM,en,,58,FALSE,FALSE,
1,Ivory Tower,BRR,NM,en,,23,FALSE,FALSE,
1,Jackal Familiar,M10,NM,en,,143,FALSE,FALSE,
1,Jade Seedstones,LCI,NM,en,,195,FALSE,FALSE,
1,"Jaheira, Friend of the Forest",CLB,NM,en,,237,FALSE,FALSE,
2,Jalum Tome,BRR,NM,en,,24,FALSE,FALSE,
2,Jalum Tome,DMR,NM,en,,226,FALSE,FALSE,
1,Jazal Goldmane,DMC,NM,en,,102,FALSE,FALSE,
1,Jhessian Infiltrator,ALA,NM,en,,174,FALSE,FALSE,
1,Jhessian Lookout,ALA,NM,en,,46,FALSE,FALSE,
1,Jhessian Zombies,ARB,NM,en,,22,FALSE,FALSE,
1,Jhoira's Familiar,DOM,NM,en,,220,FALSE,FALSE,
3,Johann's Stopgap,WOE,NM,en,,58,FALSE,FALSE,
2,"Johann, Apprentice Sorcerer",WOE,NM,en,,207,FALSE,FALSE,
1,"Johann, Apprentice Sorcerer",WOE,NM,en,foil,207,FALSE,FALSE,
1,Join the Dead,LCI,NM,en,,110,FALSE,FALSE,
1,"Josu Vess, Lich Knight",DMC,NM,en,,113,FALSE,FALSE,
1,Juggernaut,DMR,NM,en,,228,FALSE,FALSE,
1,Jukai Preserver,NEO,NM,en,,195,FALSE,FALSE,
1,Jukai Trainee,NEO,NM,en,,326,FALSE,FALSE,
1,Jund Sojourners,ARB,NM,en,,116,FALSE,FALSE,
1,Jungle Hollow,BLC,NM,en,,313,FALSE,FALSE,
1,Jungle Weaver,ALA,NM,en,,134,FALSE,FALSE,
4,Jwari Disruption,ZNR,NM,en,,64,FALSE,FALSE,
4,Kabira Takedown,ZNR,NM,en,,19,FALSE,FALSE,
1,"Kaima, the Fractured Calm",NEC,NM,en,,3,FALSE,FALSE,
1,Kaito Shizuki,NEO,NM,en,,226,FALSE,FALSE,
1,Kaito's Pursuit,NEO,NM,en,,103,FALSE,FALSE,
1,"Kaito, Dancing Shadow",ONE,NM,en,,340,FALSE,FALSE,
1,Kaleidostone,CON,NM,en,,137,FALSE,FALSE,
1,Kalonian Hydra,C16,NM,en,,154,FALSE,FALSE,
1,Kamahl's Druidic Vow,DOM,NM,en,,166,FALSE,FALSE,
1,Kami of Celebration,NEC,NM,en,,20,FALSE,FALSE,
1,Kami of Industry,NEO,NM,en,,149,FALSE,FALSE,
2,Kami of Whispered Hopes,MOM,NM,en,,196,FALSE,FALSE,
4,Karametra's Blessing,THB,NM,en,,26,FALSE,FALSE,
1,Karametra's Favor,BNG,NM,en,,125,FALSE,FALSE,
1,"Kari Zev, Skyship Raider",DMC,NM,en,,123,FALSE,FALSE,
1,Karmic Guide,MH2,NM,en,,263,FALSE,FALSE,
1,Karn's Bastion,NCC,NM,en,,410,FALSE,FALSE,
2,"Karn, Scion of Urza",DOM,NM,en,,1,FALSE,FALSE,
2,Karplusan Forest,DMU,NM,en,,379,FALSE,FALSE,
1,Karsus Depthguard,MOM,NM,en,,150,FALSE,FALSE,
2,Kaslem's Stonetree,LCI,NM,en,,197,FALSE,FALSE,
1,Kathari Bomber,ARB,NM,en,,41,FALSE,FALSE,
1,Kaya's Wrath,DMC,NM,en,,155,FALSE,FALSE,
1,Kayla's Reconstruction,BRO,NM,en,,10,FALSE,FALSE,
1,"Kazarov, Sengir Pureblood",DOM,NM,en,,96,FALSE,FALSE,
1,Keen Sense,TSR,NM,en,,213,FALSE,FALSE,
1,Keldon Warcaller,DOM,NM,en,,136,FALSE,FALSE,
1,Kellan's Lightblades,WOE,NM,en,,18,FALSE,FALSE,
2,Kemba's Skyguard,SOM,NM,en,,13,FALSE,FALSE,
1,"Kenessos, Priest of Thassa",J22,NM,en,,13,FALSE,FALSE,
1,Kenrith's Transformation,ELD,NM,en,,164,FALSE,FALSE,
2,"Kethek, Crucible Goliath",ONE,NM,en,,206,FALSE,FALSE,
1,Ketria Triome,IKO,NM,en,,310,FALSE,FALSE,
1,"Kibo, Uktabi Prince",J22,NM,en,foil,835,FALSE,FALSE,
1,Kill-Zone Acrobat,BRO,NM,en,,106,FALSE,FALSE,
1,Kindled Fury,M10,NM,en,,144,FALSE,FALSE,
2,Kindled Heroism,WOE,NM,en,,138,FALSE,FALSE,
1,Kindred Dominance,C17,NM,en,,18,FALSE,FALSE,
1,King Darien XLVIII,DMU,NM,en,,303,FALSE,FALSE,
1,Kiora's Follower,BNG,NM,en,,150,FALSE,FALSE,
5,"Kiora, Behemoth Beckoner",WAR,NM,en,,232,FALSE,FALSE,
1,"Kiora, Sovereign of the Deep",MAT,NM,en,,170,FALSE,FALSE,
3,Kitsune Ace,NEO,NM,en,,22,FALSE,FALSE,
1,Kitsune Ace,NEO,NM,en,foil,22,FALSE,FALSE,
1,Kjeldoran Gargoyle,DMR,NM,en,,11,FALSE,FALSE,
1,Klauth's Will,AFC,NM,en,,51,FALSE,FALSE,
1,Knight of New Benalia,DOM,NM,en,,24,FALSE,FALSE,
1,Knight of the New Coalition,MOM,NM,en,,25,FALSE,FALSE,
1,Knighted Myr,MH2,NM,en,,17,FALSE,FALSE,
1,Kodama of the West Tree,NEO,NM,en,,199,FALSE,FALSE,
1,Kodama's Reach,NEC,NM,en,,120,FALSE,FALSE,
1,Kodama's Reach,UMA,NM,en,,171,FALSE,FALSE,
1,Kogla and Yidaro,MOM,NM,en,,311,FALSE,FALSE,
1,"Kogla, the Titan Ape",IKO,NM,en,,162,FALSE,FALSE,
1,Koilos Roc,BRO,NM,en,,55,FALSE,FALSE,
1,Komainu Battle Armor,NEC,NM,en,,21,FALSE,FALSE,
1,Kor Halberd,MOM,NM,en,,27,FALSE,FALSE,
1,"Kosei, Penitent Warlord",NEC,NM,en,,26,FALSE,FALSE,
1,"Kothophed, Soul Hoarder",DMC,NM,en,,114,FALSE,FALSE,
1,Kraken's Eye,M10,NM,en,,213,FALSE,FALSE,
1,"Krenko, Tin Street Kingpin",DMC,NM,en,,124,FALSE,FALSE,
1,"Krenko, Tin Street Kingpin",NEC,NM,en,,107,FALSE,FALSE,
1,Krosan Beast,OD,NM,en,,248,FALSE,FALSE,
1,Krosan Druid,DOM,NM,en,,167,FALSE,FALSE,
1,Kumano Faces Kakkazan,NEO,NM,en,,152,FALSE,FALSE,
1,"Kutzil, Malamet Exemplar",LCI,NM,en,,232,FALSE,FALSE,
1,Lair of the Hydra,AFR,NM,en,,259,FALSE,FALSE,
1,Land Tax,WOT,NM,en,,9,FALSE,FALSE,
1,"Lara Croft, Tomb Raider",SLD,NM,en,,1501,FALSE,FALSE,
2,Latchkey Faerie,MOR,NM,en,,39,FALSE,FALSE,
1,Latulla's Orders,PR,NM,en,,96,FALSE,FALSE,
1,Lava Axe,M10,NM,en,,145,FALSE,FALSE,
1,Lazotep Chancellor,MH2,NM,en,,203,FALSE,FALSE,
1,Leaden Myr,SOM,NM,en,,170,FALSE,FALSE,
3,Leaf Gilder,LRW,NM,en,,227,FALSE,FALSE,
4,Leeching Bite,NPH,NM,en,,113,FALSE,FALSE,
1,Leechridden Swamp,J22,NM,en,,137,FALSE,FALSE,
1,Legions to Ashes,BRO,NM,en,foil,215,FALSE,FALSE,
1,Leonin Arbiter,SOM,NM,en,,14,FALSE,FALSE,
1,Leonin Armorguard,ARB,NM,en,,72,FALSE,FALSE,
1,Leonin Scimitar,10E,NM,en,,331,FALSE,FALSE,
1,Leonin Scimitar,MRD,NM,en,,193,FALSE,FALSE,
2,Lethal Exploit,NEO,NM,en,,107,FALSE,FALSE,
5,Levitation,M10,NM,en,,60,FALSE,FALSE,
1,Leyline of Abundance,WOT,NM,en,,56,FALSE,FALSE,
1,Leyline of the Void,M11,NM,en,,101,FALSE,FALSE,
1,Lictor,40K,NM,en,,94,FALSE,FALSE,
1,Liege of the Hollows,WL,NM,en,,,FALSE,FALSE,
1,Lifeblood Hydra,C14,NM,en,,45,FALSE,FALSE,
1,Lifelink,M10,NM,en,,18,FALSE,FALSE,
4,Light the Way,NEO,NM,en,,24,FALSE,FALSE,
1,"Light-Paws, Emperor's Voice",NEO,NM,en,,25,FALSE,FALSE,
1,Lightning Bolt,M11,NM,en,,149,FALSE,FALSE,
1,Lightning Talons,ALA,NM,en,,107,FALSE,FALSE,
1,Likeness Looter,WOE,NM,en,,208,FALSE,FALSE,
1,Likeness Looter,WOE,NM,en,foil,208,FALSE,FALSE,
1,Lilypad Village,BLB,NM,en,foil,255,FALSE,FALSE,
1,Lim-Dul's Hex,ICE,NM,en,,,FALSE,FALSE,
1,Lithomantic Barrage,MOM,NM,en,,152,FALSE,FALSE,
1,Livewire Lash,SOM,NM,en,,172,FALSE,FALSE,
1,Living Lectern,WOE,NM,en,,59,FALSE,FALSE,
1,Llanowar Elves,DOM,NM,en,,168,FALSE,FALSE,
1,Llanowar Wastes,BLC,NM,en,,315,FALSE,FALSE,
1,Loathsome Curator,MH2,NM,en,,91,FALSE,FALSE,
1,Locthwain Gargoyle,ELD,NM,en,,225,FALSE,FALSE,
1,Locthwain Paladin,ELD,NM,en,,93,FALSE,FALSE,
1,Looming Shade,M10,NM,en,,103,FALSE,FALSE,
1,Loran's Escape,BRO,NM,en,,14,FALSE,FALSE,
1,"Loran, Disciple of History",BRO,NM,en,,13,FALSE,FALSE,
1,Lord Skitter's Blessing,WOE,NM,en,,98,FALSE,FALSE,
1,Lord Skitter's Butcher,WOE,NM,en,,99,FALSE,FALSE,
1,"Lord Skitter, Sewer King",WOE,NM,en,,97,FALSE,FALSE,
1,Lorescale Coatl,ARB,NM,en,foil,101,FALSE,FALSE,
2,Lorien Revealed,LTR,NM,en,,60,FALSE,FALSE,
1,Lost Isle Calling,LTR,NM,en,,444,FALSE,FALSE,
1,Lost Leonin,NPH,NM,en,,13,FALSE,FALSE,
1,Lothlorien Lookout,LTR,NM,en,,175,FALSE,FALSE,
1,Loyal Guardian,NEC,NM,en,,121,FALSE,FALSE,
1,"Lucas, the Sharpshooter",SLD,NM,en,foil,344,FALSE,FALSE,
1,Lucky Offering,NEO,NM,en,,27,FALSE,FALSE,
1,Ludevic's Test Subject,ISD,NM,en,foil,64,FALSE,FALSE,
1,Lull,DMR,NM,en,,345,FALSE,FALSE,
1,Lull,DMR,NM,en,,169,FALSE,FALSE,
1,Lumengrid Gargoyle,MBS,NM,en,,112,FALSE,FALSE,
1,Macetail Hystrodon,DMR,NM,en,,130,FALSE,FALSE,
2,Machine Over Matter,BRO,NM,en,,57,FALSE,FALSE,
1,Maelstrom Pulse,BLC,NM,en,,126,FALSE,FALSE,
1,Mage Slayer,ARB,NM,en,,57,FALSE,FALSE,
1,Mage Slayer,NEC,NM,en,,140,FALSE,FALSE,
1,Magma Pummeler,VOW,NM,en,,169,FALSE,FALSE,
1,Magus Lucea Kane,40K,NM,en,foil,7,FALSE,FALSE,
1,Magus of the Candelabra,BBD,NM,en,,206,FALSE,FALSE,
1,Malakir Rebirth,ZNR,NM,en,,111,FALSE,FALSE,
1,Malamet Scythe,LCI,NM,en,,200,FALSE,FALSE,
1,Malamet Veteran,LCI,NM,en,,201,FALSE,FALSE,
1,Malamet War Scribe,LCI,NM,en,,21,FALSE,FALSE,
1,Malanthrope,40K,NM,en,,132,FALSE,FALSE,
1,"Malcator, Purity Overseer",ONE,NM,en,foil,208,FALSE,FALSE,
1,"Malcolm, Alluring Scoundrel",LCI,NM,en,,63,FALSE,FALSE,
1,Malevolent Noble,ELD,NM,en,,95,FALSE,FALSE,
1,Mana Flare,WOT,NM,en,,46,FALSE,FALSE,
1,Mandible Justiciar,ONE,NM,en,,21,FALSE,FALSE,
2,Maraleaf Rider,ELD,NM,en,,166,FALSE,FALSE,
1,Marauding Dreadship,MOM,NM,en,,153,FALSE,FALSE,
1,March of Burgeoning Life,NEO,NM,en,,201,FALSE,FALSE,
1,March of Progress,BRC,NM,en,,55,FALSE,FALSE,
1,March of Swirling Mist,NEO,NM,en,,372,FALSE,FALSE,
1,Mark of Eviction,RAV,NM,en,,58,FALSE,FALSE,
1,Mark of Fury,UD,NM,en,,93,FALSE,FALSE,
1,Mark of the Vampire,M13,NM,en,,99,FALSE,FALSE,
1,Marrow Shards,NPH,NM,en,,15,FALSE,FALSE,
2,Marsh Flats,MH2,NM,en,,476,FALSE,FALSE,
2,Mask of the Jadecrafter,BRO,NM,en,,201,FALSE,FALSE,
1,Maskwood Nexus,BLC,NM,en,,279,FALSE,FALSE,
1,Mass Manipulation,RNA,NM,en,,42,FALSE,FALSE,
1,Massacre Wurm,J22,NM,en,,441,FALSE,FALSE,
1,Master Splicer,NPH,NM,en,,16,FALSE,FALSE,
3,Master's Guide-Mural,LCI,NM,en,,233,FALSE,FALSE,
1,Mawloc,40K,NM,en,,133,FALSE,FALSE,
1,"Max, the Daredevil",SLD,NM,en,foil,345,FALSE,FALSE,
1,Maze Skullbomb,ONE,NM,en,,231,FALSE,FALSE,
2,Maze's Mantle,ONE,NM,en,,174,FALSE,FALSE,
4,Mech Hangar,NEO,NM,en,,270,FALSE,FALSE,
1,Meddle,ONS,NM,en,,92,FALSE,FALSE,
3,Meldweb Curator,ONE,NM,en,,59,FALSE,FALSE,
1,Meldweb Strider,ONE,NM,en,,60,FALSE,FALSE,
1,Memory Sluice,SHM,NM,en,,170,FALSE,FALSE,
1,Memory Theft,ELD,NM,en,,96,FALSE,FALSE,
3,Merfolk Coralsmith,WOE,NM,en,,60,FALSE,FALSE,
1,Merfolk Secretkeeper,ELD,NM,en,,53,FALSE,FALSE,
1,Meriadoc Brandybuck,LTR,NM,en,,177,FALSE,FALSE,
1,Merrow Grimeblotter,SHM,NM,en,,171,FALSE,FALSE,
4,Metalwork Colossus,KLD,NM,en,,222,FALSE,FALSE,
1,Metropolis Angel,SNC,NM,en,,203,FALSE,FALSE,
1,Might of the Ancestors,LCI,NM,en,,23,FALSE,FALSE,
2,Mightstone's Animation,BRO,NM,en,,58,FALSE,FALSE,
1,Mighty Leap,M11,NM,en,,22,FALSE,FALSE,
1,Mighty Servant of Leuk-o,CLB,NM,en,,324,FALSE,FALSE,
1,"Mike, the Dungeon Master",SLD,NM,en,foil,346,FALSE,FALSE,
1,"Mikokoro, Center of the Sea",DMC,NM,en,,217,FALSE,FALSE,
1,Militant Inquisitor,SOI,NM,en,,26,FALSE,FALSE,
1,Military Discipline,BRO,NM,en,,17,FALSE,FALSE,
1,Millstone,BRR,NM,en,,32,FALSE,FALSE,
1,"Minamo, School at Water's Edge",CHK,NM,en,,279,FALSE,FALSE,
1,Mind Control,M10,NM,en,,63,FALSE,FALSE,
1,"Mind Flayer, the Shadow",SLD,NM,en,foil,340,FALSE,FALSE,
1,Mind Rot,M10,NM,en,,105,FALSE,FALSE,
1,Mind Rot,M11,NM,en,,105,FALSE,FALSE,
1,Mind Rot,M13,NM,en,,100,FALSE,FALSE,
1,Mine Worker,BRO,NM,en,,239,FALSE,FALSE,
1,Miner's Guidewing,LCI,NM,en,,24,FALSE,FALSE,
1,Minion Reflector,ALA,NM,en,foil,211,FALSE,FALSE,
3,Mintstrosity,WOE,NM,en,,100,FALSE,FALSE,
1,Mirkwood Bats,LTR,NM,en,foil,421,FALSE,FALSE,
1,Mirran Banesplitter,MOM,NM,en,,154,FALSE,FALSE,
1,Mirran Bardiche,ONE,NM,en,,22,FALSE,FALSE,
1,Mischievous Quanar,SCG,NM,en,,42,FALSE,FALSE,
1,Mishra's Command,BRO,NM,en,,141,FALSE,FALSE,
1,Mishra's Domination,BRO,NM,en,,142,FALSE,FALSE,
1,Mishra's Factory,DMR,NM,en,,399,FALSE,FALSE,
2,Mishra's Juggernaut,BRO,NM,en,,161,FALSE,FALSE,
1,Mishra's Onslaught,BRO,NM,en,,143,FALSE,FALSE,
2,"Mishra, Excavation Prodigy",BRO,NM,en,,140,FALSE,FALSE,
1,"Mishra, Tamer of Mak Fawa",BRO,NM,en,,217,FALSE,FALSE,
3,Misleading Motes,WOE,NM,en,,61,FALSE,FALSE,
2,Mistford River Turtle,ELD,NM,en,,56,FALSE,FALSE,
1,Mists of Lorien,LTC,NM,en,,501,FALSE,FALSE,
2,Mistvein Borderpost,ARB,NM,en,,27,FALSE,FALSE,
2,Misty Rainforest,MH2,NM,en,,477,FALSE,FALSE,
1,Misty Rainforest,ZEN,NM,en,,220,FALSE,FALSE,
1,Mithril Coat,LTR,NM,en,,245,FALSE,FALSE,
1,Mnemonic Sphere,NEO,NM,en,,64,FALSE,FALSE,
3,Moat Piranhas,M20,NM,en,,67,FALSE,FALSE,
1,Mobile Garrison,AER,NM,en,,165,FALSE,FALSE,
